stem_id,line,species_id,site_code,liana,stem
44584,7,7113,BERBICER,,
44585,7,7113,BERBICER,,
44586,7,7113,BERBICER,,
44587,7,7113,BERBICER,,
44588,7,7113,BERBICER,,
44589,8,7113,BERBICER,,
44590,8,7113,BERBICER,,
44591,8,7113,BERBICER,,
44592,9,7113,BERBICER,,
44593,10,7113,BERBICER,,
44594,2,7340,BERBICER,,
44595,6,7340,BERBICER,,
44596,6,7340,BERBICER,,
44597,6,7340,BERBICER,,
44598,7,7340,BERBICER,,
44599,7,7340,BERBICER,,
44600,7,7340,BERBICER,,
44601,7,7340,BERBICER,,
44602,7,7340,BERBICER,,
44603,8,7340,BERBICER,,
44604,9,7340,BERBICER,,
44605,5,7873,BERBICER,,
44606,4,8008,BERBICER,,
44607,9,8009,BERBICER,,
44608,3,8137,BERBICER,,
44609,9,8138,BERBICER,,
44610,4,8320,BERBICER,,
44611,9,8332,BERBICER,,
44612,7,8789,BERBICER,,
44613,7,8789,BERBICER,,
44614,8,8823,BERBICER,,
44615,8,8823,BERBICER,,
44616,7,8846,BERBICER,,
44617,4,8984,BERBICER,,
44618,9,8984,BERBICER,,
44619,3,9479,BERBICER,,
44620,10,9479,BERBICER,,
44621,7,9657,BERBICER,,
44622,7,9657,BERBICER,,
44623,1,415,BILSA,,
44624,1,415,BILSA,,
44625,1,415,BILSA,,
44626,6,657,BILSA,l,
44627,7,657,BILSA,l,
44628,5,659,BILSA,l,
44629,10,662,BILSA,,
44630,7,684,BILSA,,
44631,7,684,BILSA,,
44632,6,690,BILSA,,
44633,6,754,BILSA,h,
44634,5,759,BILSA,,
44635,5,768,BILSA,h,
44636,1,785,BILSA,h,
44637,1,785,BILSA,h,
44638,2,788,BILSA,h,
44639,7,789,BILSA,h,
44640,8,806,BILSA,h,
44641,7,807,BILSA,h,
44642,7,807,BILSA,h,
44643,4,859,BILSA,,
44644,6,859,BILSA,,
44645,8,859,BILSA,,
44646,8,859,BILSA,,
44647,7,902,BILSA,l,
44648,10,902,BILSA,l,
44649,6,960,BILSA,,
44650,7,982,BILSA,,
44651,8,982,BILSA,,
44652,8,982,BILSA,,
44653,8,982,BILSA,,
44654,8,982,BILSA,,
44655,10,982,BILSA,,
44656,10,982,BILSA,,
44657,3,1045,BILSA,,
44658,5,1063,BILSA,,
44659,3,1106,BILSA,,
44660,3,1106,BILSA,,
44661,3,1106,BILSA,,
44662,3,1106,BILSA,,
44663,9,1106,BILSA,,
44664,9,1106,BILSA,,
44665,9,1106,BILSA,,
44666,9,1106,BILSA,,
44667,9,1106,BILSA,,
44668,9,1106,BILSA,,
44669,9,1106,BILSA,,
44670,9,1106,BILSA,,
44671,9,1106,BILSA,,
44672,2,1123,BILSA,,
44673,2,1123,BILSA,,
44674,2,1123,BILSA,,
44675,4,1123,BILSA,,
44676,4,1123,BILSA,,
44677,5,1123,BILSA,,
44678,5,1123,BILSA,,
44679,6,1123,BILSA,,
44680,6,1123,BILSA,,
44681,7,1123,BILSA,,
44682,9,1214,BILSA,l,
44683,1,1223,BILSA,l,
44684,3,1223,BILSA,,
44685,5,1223,BILSA,l,
44686,5,1223,BILSA,l,
44687,6,1223,BILSA,l,
44688,6,1223,BILSA,l,
44689,7,1223,BILSA,l,
44690,7,1223,BILSA,l,
44691,7,1223,BILSA,l,
44692,1,1224,BILSA,h,
44693,7,1562,BILSA,h,
44694,9,1562,BILSA,h,
44695,8,1571,BILSA,h,
44696,9,1571,BILSA,h,
44697,9,1571,BILSA,h,
44698,10,1571,BILSA,h,
44699,7,1584,BILSA,,
44700,9,1622,BILSA,,
44701,4,1686,BILSA,,
44702,4,1686,BILSA,,
44703,10,1686,BILSA,,
44704,1,1691,BILSA,,
44705,9,1691,BILSA,,
44706,9,1691,BILSA,,
44707,10,1691,BILSA,,
44708,3,1695,BILSA,,
44709,3,1695,BILSA,,
44710,3,1695,BILSA,,
44711,4,1695,BILSA,,
44712,5,1695,BILSA,,
44713,8,1695,BILSA,,
44714,9,1726,BILSA,,
44715,1,1733,BILSA,,
44716,1,1969,BILSA,,
44717,1,2081,BILSA,,
44718,7,2125,BILSA,,
44719,7,2125,BILSA,,
44720,7,2132,BILSA,h,
44721,7,2132,BILSA,h,
44722,7,2132,BILSA,h,
44723,7,2132,BILSA,h,
44724,7,2132,BILSA,h,
44725,7,2132,BILSA,h,
44726,7,2132,BILSA,h,
44727,3,2133,BILSA,h,
44728,1,2148,BILSA,,
44729,1,2148,BILSA,,
44730,1,2205,BILSA,,
44731,1,2205,BILSA,,
44732,2,2205,BILSA,,
44733,2,2205,BILSA,,
44734,2,2205,BILSA,,
44735,3,2205,BILSA,,
44736,3,2205,BILSA,,
44737,4,2205,BILSA,,
44738,4,2205,BILSA,,
44739,9,2205,BILSA,,
44740,9,2205,BILSA,,
44741,9,2205,BILSA,,
44742,6,2262,BILSA,,
44743,1,2393,BILSA,,
44744,1,2507,BILSA,,
44745,2,2532,BILSA,h,
44746,2,2580,BILSA,,
44747,8,2638,BILSA,,
44748,5,2646,BILSA,,
44749,8,2826,BILSA,l,
44750,2,2853,BILSA,l,
44751,5,2860,BILSA,l,
44752,6,2864,BILSA,l,
44753,6,2864,BILSA,l,
44754,5,2873,BILSA,l,
44755,6,2929,BILSA,,
44756,6,2986,BILSA,h,
44757,1,3275,BILSA,,
44758,8,3275,BILSA,,
44759,2,4224,BILSA,,
44760,3,4253,BILSA,,
44761,2,4438,BILSA,,
44762,9,4599,BILSA,,
44763,3,4750,BILSA,,
44764,10,4888,BILSA,h,
44765,9,4990,BILSA,,
44766,2,5166,BILSA,,
44767,2,5282,BILSA,,
44768,2,5282,BILSA,,
44769,3,5293,BILSA,,
44770,5,5293,BILSA,,
44771,9,5293,BILSA,,
44772,9,5293,BILSA,,
44773,2,5294,BILSA,,
44774,6,5418,BILSA,,
44775,1,5488,BILSA,,
44776,1,5488,BILSA,,
44777,4,5490,BILSA,,
44778,6,5490,BILSA,,
44779,6,5490,BILSA,,
44780,9,5490,BILSA,,
44781,2,5513,BILSA,,
44782,2,5513,BILSA,,
44783,2,5513,BILSA,,
44784,3,5513,BILSA,,
44785,4,5513,BILSA,,
44786,4,5513,BILSA,,
44787,5,5513,BILSA,,
44788,5,5513,BILSA,,
44789,8,5513,BILSA,,
44790,9,5513,BILSA,,
44791,9,5523,BILSA,,
44792,8,5626,BILSA,l,
44793,8,5626,BILSA,l,
44794,7,5776,BILSA,h,
44795,2,5815,BILSA,,
44796,7,5845,BILSA,,
44797,9,5849,BILSA,,
44798,5,5917,BILSA,,
44799,5,5917,BILSA,,
44800,5,5917,BILSA,,
44801,6,5917,BILSA,,
44802,6,5917,BILSA,,
44803,6,5917,BILSA,,
44804,6,5917,BILSA,,
44805,6,5917,BILSA,,
44806,7,5917,BILSA,,
44807,1,6179,BILSA,,
44808,3,6222,BILSA,l,
44809,5,6222,BILSA,l,
44810,1,6360,BILSA,,
44811,8,6360,BILSA,,
44812,9,6414,BILSA,,
44813,5,6492,BILSA,,
44814,2,6593,BILSA,,
44815,2,6593,BILSA,,
44816,2,6593,BILSA,,
44817,4,6593,BILSA,,
44818,5,6593,BILSA,,
44819,5,6593,BILSA,,
44820,5,6593,BILSA,,
44821,6,6593,BILSA,,
44822,7,6593,BILSA,,
44823,7,6593,BILSA,,
44824,7,6593,BILSA,,
44825,7,6593,BILSA,,
44826,7,6593,BILSA,,
44827,7,6593,BILSA,,
44828,2,6611,BILSA,,
44829,4,6611,BILSA,,
44830,5,6611,BILSA,,
44831,1,6685,BILSA,,
44832,1,6685,BILSA,,
44833,7,6685,BILSA,,
44834,7,6685,BILSA,,
44835,7,6685,BILSA,,
44836,5,6811,BILSA,,
44837,7,6811,BILSA,,
44838,1,6812,BILSA,,
44839,1,6812,BILSA,,
44840,1,6812,BILSA,,
44841,1,6812,BILSA,,
44842,2,6812,BILSA,,
44843,3,6812,BILSA,,
44844,4,6812,BILSA,,
44845,4,6812,BILSA,,
44846,4,6812,BILSA,,
44847,4,6812,BILSA,,
44848,6,6812,BILSA,,
44849,7,6812,BILSA,,
44850,7,6812,BILSA,,
44851,7,6812,BILSA,,
44852,7,6812,BILSA,,
44853,9,6812,BILSA,,
44854,10,6812,BILSA,,
44855,10,6812,BILSA,,
44856,1,6833,BILSA,,
44857,1,6833,BILSA,,
44858,3,6833,BILSA,,
44859,5,6833,BILSA,,
44860,9,6833,BILSA,,
44861,1,7057,BILSA,,
44862,2,7057,BILSA,,
44863,3,7057,BILSA,,
44864,7,7231,BILSA,,
44865,1,7334,BILSA,,
44866,2,7334,BILSA,,
44867,1,7523,BILSA,,
44868,5,7523,BILSA,,
44869,5,7523,BILSA,,
44870,8,7523,BILSA,,
44871,8,7523,BILSA,,
44872,9,7527,BILSA,l,
44873,2,7546,BILSA,l,
44874,3,7548,BILSA,l,
44875,4,7549,BILSA,,
44876,4,7549,BILSA,,
44877,7,7550,BILSA,l,
44878,1,7622,BILSA,l,
44879,2,7622,BILSA,l,
44880,2,7654,BILSA,,
44881,2,7654,BILSA,,
44882,3,7654,BILSA,,
44883,3,7654,BILSA,,
44884,3,7654,BILSA,,
44885,7,7654,BILSA,,
44886,7,7654,BILSA,,
44887,7,7654,BILSA,,
44888,7,7654,BILSA,,
44889,7,7654,BILSA,,
44890,7,7654,BILSA,,
44891,7,7654,BILSA,,
44892,1,7870,BILSA,,
44893,1,7984,BILSA,,
44894,1,7984,BILSA,,
44895,2,7984,BILSA,,
44896,4,7984,BILSA,,
44897,5,7984,BILSA,,
44898,6,7984,BILSA,,
44899,7,7984,BILSA,,
44900,7,7984,BILSA,,
44901,8,7984,BILSA,,
44902,10,7984,BILSA,,
44903,10,7984,BILSA,,
44904,8,8027,BILSA,,
44905,7,8083,BILSA,,
44906,2,8137,BILSA,,
44907,3,8137,BILSA,,
44908,3,8137,BILSA,,
44909,3,8138,BILSA,,
44910,3,8209,BILSA,,
44911,3,8213,BILSA,,
44912,5,8213,BILSA,,
44913,1,8215,BILSA,,
44914,2,8215,BILSA,,
44915,2,8215,BILSA,,
44916,3,8215,BILSA,,
44917,1,8230,BILSA,,
44918,2,8230,BILSA,,
44919,3,8230,BILSA,,
44920,4,8230,BILSA,,
44921,5,8230,BILSA,,
44922,5,8230,BILSA,,
44923,6,8230,BILSA,,
44924,6,8230,BILSA,,
44925,10,8230,BILSA,,
44926,3,8267,BILSA,,
44927,2,8268,BILSA,,
44928,2,8268,BILSA,,
44929,2,8268,BILSA,,
44930,5,8268,BILSA,,
44931,5,8268,BILSA,,
44932,5,8268,BILSA,,
44933,6,8268,BILSA,,
44934,7,8268,BILSA,,
44935,8,8268,BILSA,,
44936,10,8268,BILSA,,
44937,10,8268,BILSA,,
44938,6,8269,BILSA,,
44939,1,8719,BILSA,l,
44940,6,8719,BILSA,l,
44941,2,8789,BILSA,,
44942,2,8789,BILSA,,
44943,9,8956,BILSA,,
44944,10,8975,BILSA,,
44945,1,9233,BILSA,,
44946,9,9233,BILSA,,
44947,5,9358,BILSA,,
44948,7,9483,BILSA,,
44949,1,9708,BILSA,l,
44950,6,9708,BILSA,l,
44951,9,9708,BILSA,l,
44952,2,147,CAPEIRA,,
44953,1,199,CAPEIRA,,
44954,4,199,CAPEIRA,,
44955,4,199,CAPEIRA,,
44956,4,199,CAPEIRA,,
44957,5,199,CAPEIRA,,
44958,6,199,CAPEIRA,,
44959,6,199,CAPEIRA,,
44960,7,199,CAPEIRA,,
44961,7,199,CAPEIRA,,
44962,7,199,CAPEIRA,,
44963,8,199,CAPEIRA,,
44964,5,656,CAPEIRA,l,
44965,8,1298,CAPEIRA,l,
44966,7,1306,CAPEIRA,,
44967,2,1404,CAPEIRA,l,
44968,3,1404,CAPEIRA,l,
44969,4,1404,CAPEIRA,l,
44970,1,1422,CAPEIRA,l,
44971,3,1422,CAPEIRA,l,
44972,3,1422,CAPEIRA,l,
44973,7,1422,CAPEIRA,l,
44974,9,1422,CAPEIRA,l,
44975,10,1422,CAPEIRA,l,
44976,4,1493,CAPEIRA,l,
44977,5,1493,CAPEIRA,l,
44978,10,1493,CAPEIRA,l,
44979,1,1497,CAPEIRA,l,
44980,9,1497,CAPEIRA,l,
44981,9,1497,CAPEIRA,l,
44982,1,1502,CAPEIRA,l,
44983,2,1502,CAPEIRA,l,
44984,4,1502,CAPEIRA,l,
44985,6,1502,CAPEIRA,l,
44986,6,1502,CAPEIRA,l,
44987,10,1502,CAPEIRA,l,
44988,1,1584,CAPEIRA,,
44989,2,1584,CAPEIRA,,
44990,3,1584,CAPEIRA,,
44991,3,1584,CAPEIRA,,
44992,3,1584,CAPEIRA,,
44993,4,1584,CAPEIRA,,
44994,8,1584,CAPEIRA,,
44995,8,1584,CAPEIRA,,
44996,9,1584,CAPEIRA,,
44997,10,1584,CAPEIRA,,
44998,1,1624,CAPEIRA,,
44999,4,1624,CAPEIRA,,
45000,8,1624,CAPEIRA,,
45001,3,1629,CAPEIRA,,
45002,4,1629,CAPEIRA,,
45003,4,1629,CAPEIRA,,
45004,4,1629,CAPEIRA,,
45005,10,1629,CAPEIRA,,
45006,2,1647,CAPEIRA,,
45007,3,1647,CAPEIRA,,
45008,3,1647,CAPEIRA,,
45009,3,1647,CAPEIRA,,
45010,2,1669,CAPEIRA,,
45011,3,1669,CAPEIRA,,
45012,6,1669,CAPEIRA,,
45013,6,1736,CAPEIRA,,
45014,8,1736,CAPEIRA,,
45015,9,1736,CAPEIRA,,
45016,7,1739,CAPEIRA,,
45017,7,1739,CAPEIRA,,
45018,10,1739,CAPEIRA,,
45019,8,1744,CAPEIRA,,
45020,1,1776,CAPEIRA,,
45021,6,1776,CAPEIRA,,
45022,1,2675,CAPEIRA,,
45023,2,2675,CAPEIRA,,
45024,2,2675,CAPEIRA,,
45025,8,2675,CAPEIRA,,
45026,9,2690,CAPEIRA,l,
45027,4,2701,CAPEIRA,l,
45028,8,2701,CAPEIRA,l,
45029,9,2814,CAPEIRA,l,
45030,7,2833,CAPEIRA,l,
45031,8,3359,CAPEIRA,,
45032,9,3359,CAPEIRA,,
45033,9,3359,CAPEIRA,,
45034,8,3795,CAPEIRA,,
45035,1,3852,CAPEIRA,,
45036,1,3852,CAPEIRA,,
45037,1,3825,CAPEIRA,l,
45038,1,3825,CAPEIRA,l,
45039,1,3836,CAPEIRA,l,
45040,1,3836,CAPEIRA,l,
45041,1,3836,CAPEIRA,l,
45042,1,3836,CAPEIRA,l,
45043,5,3836,CAPEIRA,l,
45044,6,3836,CAPEIRA,l,
45045,6,3836,CAPEIRA,l,
45046,8,3836,CAPEIRA,l,
45047,8,3836,CAPEIRA,l,
45048,4,3934,CAPEIRA,,
45049,9,3934,CAPEIRA,,
45050,10,3934,CAPEIRA,,
45051,6,3998,CAPEIRA,,
45052,5,4115,CAPEIRA,l,
45053,5,4115,CAPEIRA,l,
45054,7,4115,CAPEIRA,l,
45055,7,4115,CAPEIRA,l,
45056,7,4115,CAPEIRA,l,
45057,9,4115,CAPEIRA,l,
45058,10,4115,CAPEIRA,l,
45059,4,4294,CAPEIRA,,
45060,4,4294,CAPEIRA,,
45061,5,4294,CAPEIRA,,
45062,5,4294,CAPEIRA,,
45063,8,4294,CAPEIRA,,
45064,8,4294,CAPEIRA,,
45065,9,4294,CAPEIRA,,
45066,9,4294,CAPEIRA,,
45067,9,4294,CAPEIRA,,
45068,9,4294,CAPEIRA,,
45069,1,4337,CAPEIRA,,
45070,1,4337,CAPEIRA,,
45071,2,4337,CAPEIRA,,
45072,3,4337,CAPEIRA,,
45073,3,4337,CAPEIRA,,
45074,3,4337,CAPEIRA,,
45075,4,4337,CAPEIRA,,
45076,4,4337,CAPEIRA,,
45077,6,4337,CAPEIRA,,
45078,6,4337,CAPEIRA,,
45079,6,4337,CAPEIRA,,
45080,6,4337,CAPEIRA,,
45081,6,4337,CAPEIRA,,
45082,6,4337,CAPEIRA,,
45083,6,4337,CAPEIRA,,
45084,8,4337,CAPEIRA,,
45085,9,4337,CAPEIRA,,
45086,9,4337,CAPEIRA,,
45087,10,4337,CAPEIRA,,
45088,3,4483,CAPEIRA,,
45089,3,4483,CAPEIRA,,
45090,3,4483,CAPEIRA,,
45091,6,4483,CAPEIRA,,
45092,5,4495,CAPEIRA,,
45093,5,4495,CAPEIRA,,
45094,5,4495,CAPEIRA,,
45095,4,4511,CAPEIRA,,
45096,7,4539,CAPEIRA,,
45097,9,4539,CAPEIRA,,
45098,9,4852,CAPEIRA,,
45099,9,4852,CAPEIRA,,
45100,3,5516,CAPEIRA,,
45101,4,5516,CAPEIRA,,
45102,5,5516,CAPEIRA,,
45103,5,5516,CAPEIRA,,
45104,5,5516,CAPEIRA,,
45105,5,5516,CAPEIRA,,
45106,5,5516,CAPEIRA,,
45107,6,5516,CAPEIRA,,
45108,6,5516,CAPEIRA,,
45109,6,5516,CAPEIRA,,
45110,7,5516,CAPEIRA,,
45111,7,5516,CAPEIRA,,
45112,7,5516,CAPEIRA,,
45113,8,5516,CAPEIRA,,
45114,9,5516,CAPEIRA,,
45115,9,5516,CAPEIRA,,
45116,10,5516,CAPEIRA,,
45117,6,5737,CAPEIRA,l,
45118,2,6524,CAPEIRA,,
45119,1,6650,CAPEIRA,,
45120,1,6650,CAPEIRA,,
45121,4,6650,CAPEIRA,,
45122,4,6650,CAPEIRA,,
45123,4,6650,CAPEIRA,,
45124,4,6650,CAPEIRA,,
45125,5,6650,CAPEIRA,,
45126,5,6650,CAPEIRA,,
45127,5,6650,CAPEIRA,,
45128,5,6650,CAPEIRA,,
45129,6,6650,CAPEIRA,,
45130,6,6650,CAPEIRA,,
45131,7,6650,CAPEIRA,,
45132,8,6650,CAPEIRA,,
45133,9,6650,CAPEIRA,,
45134,9,6650,CAPEIRA,,
45135,9,6650,CAPEIRA,,
45136,9,6650,CAPEIRA,,
45137,9,6650,CAPEIRA,,
45138,9,6650,CAPEIRA,,
45139,9,6650,CAPEIRA,,
45140,9,6650,CAPEIRA,,
45141,9,6650,CAPEIRA,,
45142,9,6650,CAPEIRA,,
45143,9,6650,CAPEIRA,,
45144,9,6650,CAPEIRA,,
45145,2,7057,CAPEIRA,,
45146,2,7057,CAPEIRA,,
45147,2,7057,CAPEIRA,,
45148,2,7057,CAPEIRA,,
45149,2,7057,CAPEIRA,,
45150,7,7057,CAPEIRA,,
45151,7,7057,CAPEIRA,,
45152,8,7057,CAPEIRA,,
45153,6,7113,CAPEIRA,,
45154,1,7284,CAPEIRA,,
45155,1,7284,CAPEIRA,,
45156,1,7284,CAPEIRA,,
45157,10,7284,CAPEIRA,,
45158,10,7284,CAPEIRA,,
45159,7,7626,CAPEIRA,l,
45160,1,7881,CAPEIRA,,
45161,1,7881,CAPEIRA,,
45162,6,7881,CAPEIRA,,
45163,6,7881,CAPEIRA,,
45164,6,7881,CAPEIRA,,
45165,6,7881,CAPEIRA,,
45166,6,7881,CAPEIRA,,
45167,6,7952,CAPEIRA,l,
45168,10,7996,CAPEIRA,,
45169,10,7996,CAPEIRA,,
45170,4,8310,CAPEIRA,,
45171,5,8310,CAPEIRA,,
45172,5,8310,CAPEIRA,,
45173,2,8353,CAPEIRA,,
45174,4,8353,CAPEIRA,,
45175,4,8353,CAPEIRA,,
45176,4,8353,CAPEIRA,,
45177,6,8353,CAPEIRA,,
45178,7,8353,CAPEIRA,,
45179,8,8353,CAPEIRA,,
45180,8,8353,CAPEIRA,,
45181,8,8353,CAPEIRA,,
45182,9,8353,CAPEIRA,,
45183,1,8564,CAPEIRA,,
45184,10,8753,CAPEIRA,,
45185,7,8763,CAPEIRA,l,
45186,5,8878,CAPEIRA,,
45187,5,8878,CAPEIRA,,
45188,5,8878,CAPEIRA,,
45189,6,8878,CAPEIRA,,
45190,6,8878,CAPEIRA,,
45191,7,8878,CAPEIRA,,
45192,7,8878,CAPEIRA,,
45193,7,8878,CAPEIRA,,
45194,7,8878,CAPEIRA,,
45195,7,8878,CAPEIRA,,
45196,9,8878,CAPEIRA,,
45197,9,8878,CAPEIRA,,
45198,9,8878,CAPEIRA,,
45199,9,8878,CAPEIRA,,
45200,9,8878,CAPEIRA,,
45201,9,8878,CAPEIRA,,
45202,10,8878,CAPEIRA,,
45203,10,8878,CAPEIRA,,
45204,10,8878,CAPEIRA,,
45205,10,8878,CAPEIRA,,
45206,10,8878,CAPEIRA,,
45207,10,8878,CAPEIRA,,
45208,3,9222,CAPEIRA,,
45209,3,9222,CAPEIRA,,
45210,4,9222,CAPEIRA,,
45211,4,9222,CAPEIRA,,
45212,4,9222,CAPEIRA,,
45213,5,9222,CAPEIRA,,
45214,5,9222,CAPEIRA,,
45215,9,9222,CAPEIRA,,
45216,9,9222,CAPEIRA,,
45217,9,9222,CAPEIRA,,
45218,10,9222,CAPEIRA,,
45219,10,9222,CAPEIRA,,
45220,10,9222,CAPEIRA,,
45221,10,9222,CAPEIRA,,
45222,10,9222,CAPEIRA,,
45223,10,9222,CAPEIRA,,
45224,3,9609,CAPEIRA,,
45225,3,9609,CAPEIRA,,
45226,7,9609,CAPEIRA,,
45227,7,9609,CAPEIRA,,
45228,7,9609,CAPEIRA,,
45229,7,9609,CAPEIRA,,
45230,7,9609,CAPEIRA,,
45231,8,9609,CAPEIRA,,
45232,8,9609,CAPEIRA,,
45233,9,9609,CAPEIRA,,
45234,9,9609,CAPEIRA,,
45235,2,9713,CAPEIRA,l,
45236,4,9713,CAPEIRA,l,
45237,5,9713,CAPEIRA,l,
45238,7,9713,CAPEIRA,l,
45239,9,9713,CAPEIRA,l,
45240,9,9713,CAPEIRA,l,
45241,10,9713,CAPEIRA,l,
45242,10,9713,CAPEIRA,l,
45243,1,9733,CAPEIRA,l,
45244,1,9733,CAPEIRA,l,
45245,7,9733,CAPEIRA,l,
45246,7,9733,CAPEIRA,l,
45247,3,34,CENTINEL,,
45248,3,34,CENTINEL,,
45249,5,34,CENTINEL,,
45250,6,302,CENTINEL,,
45251,9,303,CENTINEL,,
45252,9,303,CENTINEL,,
45253,2,319,CENTINEL,,
45254,3,322,CENTINEL,,
45255,2,397,CENTINEL,,
45256,5,397,CENTINEL,,
45257,3,611,CENTINEL,l,
45258,2,628,CENTINEL,l,
45259,2,628,CENTINEL,l,
45260,5,628,CENTINEL,l,
45261,2,783,CENTINEL,,
45262,10,786,CENTINEL,h,
45263,4,845,CENTINEL,,
45264,6,921,CENTINEL,,
45265,5,978,CENTINEL,,
45266,9,978,CENTINEL,,
45267,10,978,CENTINEL,,
45268,1,984,CENTINEL,,
45269,1,984,CENTINEL,,
45270,1,984,CENTINEL,,
45271,1,984,CENTINEL,,
45272,1,984,CENTINEL,,
45273,1,984,CENTINEL,,
45274,1,984,CENTINEL,,
45275,1,984,CENTINEL,,
45276,2,984,CENTINEL,,
45277,2,984,CENTINEL,,
45278,3,984,CENTINEL,,
45279,3,984,CENTINEL,,
45280,3,984,CENTINEL,,
45281,4,984,CENTINEL,,
45282,4,984,CENTINEL,,
45283,4,984,CENTINEL,,
45284,4,984,CENTINEL,,
45285,4,984,CENTINEL,,
45286,5,984,CENTINEL,,
45287,5,984,CENTINEL,,
45288,5,984,CENTINEL,,
45289,5,984,CENTINEL,,
45290,6,984,CENTINEL,,
45291,6,984,CENTINEL,,
45292,7,984,CENTINEL,,
45293,7,984,CENTINEL,,
45294,7,984,CENTINEL,,
45295,7,984,CENTINEL,,
45296,7,984,CENTINEL,,
45297,8,984,CENTINEL,,
45298,8,984,CENTINEL,,
45299,9,984,CENTINEL,,
45300,9,984,CENTINEL,,
45301,9,984,CENTINEL,,
45302,9,984,CENTINEL,,
45303,9,984,CENTINEL,,
45304,10,984,CENTINEL,,
45305,10,984,CENTINEL,,
45306,4,996,CENTINEL,,
45307,4,996,CENTINEL,,
45308,6,996,CENTINEL,,
45309,7,1034,CENTINEL,,
45310,10,1034,CENTINEL,,
45311,1,1060,CENTINEL,,
45312,1,1060,CENTINEL,,
45313,9,1060,CENTINEL,,
45314,9,1060,CENTINEL,,
45315,7,1063,CENTINEL,,
45316,2,1118,CENTINEL,,
45317,3,1174,CENTINEL,,
45318,5,1276,CENTINEL,l,
45319,6,1276,CENTINEL,l,
45320,10,1276,CENTINEL,l,
45321,10,1276,CENTINEL,l,
45322,9,1563,CENTINEL,h,
45323,5,1571,CENTINEL,h,
45324,6,1571,CENTINEL,h,
45325,9,1571,CENTINEL,h,
45326,9,1571,CENTINEL,h,
45327,10,1571,CENTINEL,h,
45328,5,1680,CENTINEL,,
45329,3,1682,CENTINEL,,
45330,3,1682,CENTINEL,,
45331,3,1682,CENTINEL,,
45332,6,1682,CENTINEL,,
45333,1,1686,CENTINEL,,
45334,2,1686,CENTINEL,,
45335,2,1686,CENTINEL,,
45336,3,1686,CENTINEL,,
45337,3,1686,CENTINEL,,
45338,3,1686,CENTINEL,,
45339,3,1686,CENTINEL,,
45340,4,1686,CENTINEL,,
45341,4,1686,CENTINEL,,
45342,5,1686,CENTINEL,,
45343,5,1686,CENTINEL,,
45344,6,1686,CENTINEL,,
45345,6,1686,CENTINEL,,
45346,8,1686,CENTINEL,,
45347,8,1686,CENTINEL,,
45348,8,1686,CENTINEL,,
45349,9,1686,CENTINEL,,
45350,10,1686,CENTINEL,,
45351,10,1686,CENTINEL,,
45352,2,1691,CENTINEL,,
45353,6,1691,CENTINEL,,
45354,6,1691,CENTINEL,,
45355,7,1691,CENTINEL,,
45356,9,1695,CENTINEL,,
45357,9,1750,CENTINEL,,
45358,1,1764,CENTINEL,h,
45359,5,1764,CENTINEL,h,
45360,1,1911,CENTINEL,,
45361,5,1911,CENTINEL,,
45362,7,1911,CENTINEL,,
45363,9,1911,CENTINEL,,
45364,9,1911,CENTINEL,,
45365,9,1911,CENTINEL,,
45366,2,2081,CENTINEL,,
45367,2,2081,CENTINEL,,
45368,5,2081,CENTINEL,,
45369,7,2081,CENTINEL,,
45370,10,2081,CENTINEL,,
45371,2,2112,CENTINEL,,
45372,4,2112,CENTINEL,,
45373,4,2133,CENTINEL,,
45374,5,2133,CENTINEL,h,
45375,6,2133,CENTINEL,h,
45376,3,2275,CENTINEL,,
45377,1,2433,CENTINEL,,
45378,1,2442,CENTINEL,,
45379,10,2442,CENTINEL,,
45380,10,2442,CENTINEL,,
45381,9,2482,CENTINEL,,
45382,2,2506,CENTINEL,,
45383,5,2506,CENTINEL,,
45384,7,2519,CENTINEL,h,
45385,7,2519,CENTINEL,h,
45386,7,2519,CENTINEL,h,
45387,7,2519,CENTINEL,h,
45388,7,2519,CENTINEL,h,
45389,9,2519,CENTINEL,h,
45390,1,2655,CENTINEL,,
45391,1,2655,CENTINEL,,
45392,1,2655,CENTINEL,,
45393,1,2655,CENTINEL,,
45394,4,2655,CENTINEL,,
45395,5,2655,CENTINEL,,
45396,8,2655,CENTINEL,,
45397,8,2655,CENTINEL,,
45398,8,2655,CENTINEL,,
45399,1,2694,CENTINEL,l,
45400,1,2694,CENTINEL,l,
45401,2,2694,CENTINEL,l,
45402,2,2694,CENTINEL,l,
45403,1,2778,CENTINEL,l,
45404,1,2864,CENTINEL,l,
45405,5,2864,CENTINEL,l,
45406,9,2864,CENTINEL,l,
45407,5,2989,CENTINEL,h,
45408,1,2996,CENTINEL,h,
45409,2,3275,CENTINEL,,
45410,5,3323,CENTINEL,l,
45411,10,3423,CENTINEL,,
45412,6,3762,CENTINEL,l,
45413,1,4100,CENTINEL,,
45414,2,4100,CENTINEL,,
45415,8,4111,CENTINEL,,
45416,8,4111,CENTINEL,,
45417,4,4112,CENTINEL,,
45418,9,4178,CENTINEL,,
45419,7,4195,CENTINEL,,
45420,9,4195,CENTINEL,,
45421,4,4224,CENTINEL,,
45422,5,4224,CENTINEL,,
45423,6,4224,CENTINEL,,
45424,8,4224,CENTINEL,,
45425,8,4601,CENTINEL,,
