species_id,family,genus,species,id_level,full_id
598,apocynaceae,m1,m1,family,0
599,apocynaceae,m2,m1,family,0
600,apocynaceae,m3,m1,family,0
601,apocynaceae,m4,m1,family,0
602,apocynaceae,m5,m1,family,0
603,apocynaceae,m6,m1,family,0
604,apocynaceae,m7,m1,family,0
605,apocynaceae,macropharynx,renteriae,species,1
606,apocynaceae,malouetia,m1,genus,0
607,apocynaceae,malouetia,peruviana,species,1
608,apocynaceae,malouetia,quadricasarum,species,1
609,apocynaceae,malouetia,tamaquarina,species,1
610,apocynaceae,mandevilla,m1,genus,0
611,apocynaceae,mandevilla,veraguasensis,species,1
612,apocynaceae,marsdenia,altissima,species,1
613,apocynaceae,marsdenia,undulata,species,1
614,apocynaceae,mascarenhasia,arborescens,species,1
615,apocynaceae,mascarenhasia,m1,genus,0
616,apocynaceae,meiospermum,miana,species,1
617,apocynaceae,melodinus,australis,species,1
618,apocynaceae,melodinus,m1,genus,0
619,apocynaceae,melodinus,odentadenia,species,1
620,apocynaceae,mesechites,trifida,species,1
621,apocynaceae,motandra,m1,genus,0
622,apocynaceae,motandra,m2,genus,0
623,apocynaceae,mucoa,duckei,species,1
624,apocynaceae,neocouma,ternstroemiacea,species,1
625,apocynaceae,ochrosia,glomerata,species,1
626,apocynaceae,ocinotis,pontyi,species,1
627,apocynaceae,odontadenia,diplobotrya,species,1
628,apocynaceae,odontadenia,m1,genus,0
629,apocynaceae,odontadenia,m2,genus,0
630,apocynaceae,odontadenia,macrantha,species,1
631,apocynaceae,odontadenia,puncticulosa,species,1
632,apocynaceae,oncinotis,glabrata,species,1
633,apocynaceae,oncinotis,m1,genus,0
634,apocynaceae,oncinotis,pontyi,species,1
635,apocynaceae,oncinotis,tomentella,species,1
636,apocynaceae,pachypodium,geayi,species,1
637,apocynaceae,pachypodium,meridionale,species,1
638,apocynaceae,pacouria,m1,genus,0
639,apocynaceae,pagiantha,cerifera,species,1
640,apocynaceae,papuechites,m1,genus,0
641,apocynaceae,parsonsia,largiflora,species,1
642,apocynaceae,parsonsia,largiflora cf,species,1
643,apocynaceae,peltastes,m1,genus,0
644,apocynaceae,peschiera,australis,species,1
645,apocynaceae,peschiera,laeta,species,1
646,apocynaceae,plectaneia,m1,genus,0
647,apocynaceae,pleiocarpa,m1,genus,0
648,apocynaceae,pleiocarpa,rostrata,species,1
649,apocynaceae,plumeria,m1,genus,0
650,apocynaceae,plumeria,rubra,species,1
651,apocynaceae,pouteria,m1,genus,0
652,apocynaceae,prestonia,cf trifida,species,1
653,apocynaceae,prestonia,coalita,species,1
654,apocynaceae,prestonia,coalita?,species,1
655,apocynaceae,prestonia,m1,genus,0
656,apocynaceae,prestonia,mollis,species,1
657,apocynaceae,prestonia,obovata,species,1
658,apocynaceae,prestonia,portobellensis,species,1
659,apocynaceae,prestonia,robusta,species,1
660,apocynaceae,prestonia,rotundifolia,species,1
661,apocynaceae,pycnobotrya,nitida,species,1
662,apocynaceae,rauvolfia,m1,genus,0
663,apocynaceae,rauvolfia,obtusiflora,species,1
664,apocynaceae,rauvolfia,viridis,species,1
665,apocynaceae,rauvolfia,vomitaria,species,1
666,apocynaceae,rhigospira,quadrangularis,species,1
667,apocynaceae,rhigospira,quadrangulasis,species,1
668,apocynaceae,salacia,m1,genus,0
669,apocynaceae,secondatia,m,genus,0
670,apocynaceae,secondatia,peruviana,species,1
671,apocynaceae,secondatia?,m1,genus,0
672,apocynaceae,stemmadenia,donnell-smithii,species,1
673,apocynaceae,stemmadenia,glabra,species,1
674,apocynaceae,stemmadenia,grandiflora,species,1
675,apocynaceae,stemmadenia,obovata,species,1
676,apocynaceae,strophanthus,kombi,species,1
677,apocynaceae,strophanthus,m1,genus,0
678,apocynaceae,strophanthus,sarmentosus,species,1
679,apocynaceae,tabermaemontana,persicariifolia,species,1
680,apocynaceae,tabernaemontana,?,genus,0
681,apocynaceae,tabernaemontana,aff costaricensis,species,1
682,apocynaceae,tabernaemontana,amygdalifolia,species,1
683,apocynaceae,tabernaemontana,arborea,species,1
684,apocynaceae,tabernaemontana,columbiensis,species,1
685,apocynaceae,tabernaemontana,corymbosa,species,1
686,apocynaceae,tabernaemontana,crassa,species,1
687,apocynaceae,tabernaemontana,dendropanax cf,species,1
688,apocynaceae,tabernaemontana,eusepala,species,1
689,apocynaceae,tabernaemontana,m,genus,0
690,apocynaceae,tabernaemontana,m1,genus,0
691,apocynaceae,tabernaemontana,m2,genus,0
692,apocynaceae,tabernaemontana,mocquerysii,species,1
693,apocynaceae,tabernaemontana,pandacaqui,species,1
694,apocynaceae,tabernaemontana,penduliflora,species,1
695,apocynaceae,tabernaemontana,persicariifolia,species,1
696,apocynaceae,tabernaemontana,sanaho,species,1
697,apocynaceae,tabernaemontana,sananho,species,1
698,apocynaceae,tabernaemontana,sananho cf,species,1
699,apocynaceae,tabernaemontana,sananho cf.,species,1
700,apocynaceae,tabernaemontana,undulata,species,1
701,apocynaceae,thevetia,ahouai,species,1
702,apocynaceae,thevetia,ovata,species,1
703,apocynaceae,trachelosperma,m1,genus,0
704,apocynaceae,trachelospermum,asiaticum,species,1
705,apocynaceae,trachelospermum,gracilipes,species,1
706,apocynaceae,urceola,javanica,species,1
707,apocynaceae,voacanga,globosa,species,1
708,apocynaceae,voacanga,m1,genus,0
709,apocynaceae,wightia,laevis,species,1
710,apocynaceae,willughbeia,m1,genus,0
711,apocynaceae,wrightia,tomentosa,species,1
712,appocynaceae,m1,m1,family,0
713,aquifoliaceae,ilex,aquifolium,species,1
714,aquifoliaceae,ilex,cochinchinensis,species,1
715,aquifoliaceae,ilex,decidua,species,1
716,aquifoliaceae,ilex,denticulata,species,1
717,aquifoliaceae,ilex,formosae,species,1
718,aquifoliaceae,ilex,formosae cf,species,1
719,aquifoliaceae,ilex,hayati,species,1
720,aquifoliaceae,ilex,integra,species,1
721,aquifoliaceae,ilex,lochinchinensis,species,1
722,aquifoliaceae,ilex,m1,genus,0
723,aquifoliaceae,ilex,m2,genus,0
724,aquifoliaceae,ilex,m3,genus,0
725,aquifoliaceae,ilex,m4,genus,0
726,aquifoliaceae,ilex,m5,genus,0
727,aquifoliaceae,ilex,matsudae,species,1
728,aquifoliaceae,ilex,matsudae cf,species,1
729,aquifoliaceae,ilex,opaca,species,1
730,aquifoliaceae,ilex,rotunda,species,1
731,aquifoliaceae,ilex,sebertii,species,1
732,aquifoliaceae,ilex,tolucana,species,1
733,aquifoliaceae,ilex,verticillata,species,1
734,aquifoliaceae,ilex,vomitoria,species,1
735,aquifoliaceae,ilex,wightiana,species,1
736,aquifoliaceae,ilex,yurumanguinis,species,1
737,aquifoliaceae,ilex?,m2,genus,0
738,aquifoliaceae,ilex?,m3,genus,0
739,aquifoliaceae,ilex?,sebertii,species,1
740,aquifoliaceae,phelline,comosa,species,1
741,aquifoliaceae,phelline,comosa cf,species,1
742,araceae,allocasia,macrorhiza,species,1
743,araceae,anthurium,,genus,0
744,araceae,anthurium,breviscapum,species,1
745,araceae,anthurium,cf lutescens,species,1
746,araceae,anthurium,cf obtusilobum,species,1
747,araceae,anthurium,cf. argyrostachyum,species,1
748,araceae,anthurium,cf. bogotense,species,1
749,araceae,anthurium,cf. corrugatum,species,1
750,araceae,anthurium,cf. nanegalense,species,1
751,araceae,anthurium,clavigerum,species,1
752,araceae,anthurium,cordiforme,species,1
753,araceae,anthurium,coripatense,species,1
754,araceae,anthurium,delichostachyn),species,1
755,araceae,anthurium,dolichostachyum,species,1
756,araceae,anthurium,dolichostachyum cf,species,1
757,araceae,anthurium,formosum cf,species,1
758,araceae,anthurium,giganteum,species,1
759,araceae,anthurium,m1,genus,0
760,araceae,anthurium,m2,genus,0
761,araceae,anthurium,m2?,species,1
762,araceae,anthurium,m3,genus,0
763,araceae,anthurium,m4,genus,0
764,araceae,anthurium,m5,genus,0
765,araceae,anthurium,m6,genus,0
766,araceae,anthurium,m7,genus,0
767,araceae,anthurium,nigrescens,species,1
768,araceae,anthurium,nigropunctatum,species,1
769,araceae,anthurium,pentaphyllum,species,1
770,araceae,anthurium,pulverulentum,species,1
771,araceae,anthurium,scabrinerve,species,1
772,araceae,anthurium,sodiroanum cf,species,1
773,araceae,anthurium,tripartida,species,1
774,araceae,anthurium,tripartitum,species,1
775,araceae,anthurium,triphyllum,species,1
776,araceae,anthurium,truncicolum,species,1
777,araceae,anthurium,umbraculum,species,1
778,araceae,anthurium,weberbaueri,species,1
779,araceae,dendropanax,arborea,species,1
780,araceae,dendropanax,arborescens,species,1
781,araceae,dieffenbachia,costata,species,1
782,araceae,dieffenbachia,m1,genus,0
783,araceae,dieffenbachia,seguine,species,1
784,araceae,epipremnum,pinnatum,species,1
785,araceae,monstera,cf dubia,species,1
786,araceae,monstera,dubia,species,1
787,araceae,monstera,lechleriana,species,1
788,araceae,monstera,m1,genus,0
789,araceae,monstera,m2,genus,0
790,araceae,oreopanax,echinops,species,1
791,araceae,philodendron,?,genus,0
792,araceae,philodendron,acutatum,species,1
793,araceae,philodendron,aff fragantissimum,species,1
794,araceae,philodendron,aff fragrantissimum,species,1
795,araceae,philodendron,bipinnatifidum,species,1
796,araceae,philodendron,cf cuneatum,species,1
797,araceae,philodendron cf,m1,genus,0
798,araceae,philodendron,cf purpureoviride,species,1
799,araceae,philodendron,cf scandens,species,1
800,araceae,philodendron,consanguineum,species,1
801,araceae,philodendron,devansayanum,species,1
802,araceae,philodendron,ernestii,species,1
803,araceae,philodendron,ernstii,species,1
804,araceae,philodendron,karstenia,species,1
805,araceae,philodendron,krebsii,species,1
806,araceae,philodendron,m1,genus,0
807,araceae,philodendron,m2,genus,0
808,araceae,philodendron,m3,genus,0
809,araceae,philodendron,m4,genus,0
810,araceae,philodendron,m5,genus,0
811,araceae,philodendron,m6,genus,0
812,araceae,philodendron,megalophyllum,species,1
813,araceae,philodendron,oligospermum,species,1
814,araceae,philodendron,ruizii,species,1
815,araceae,philodendron,sagittifolium,species,1
816,araceae,philodendron,scandens,species,1
817,araceae,philodendron,seguine,species,1
818,araceae,philodendron,sp nov.,species,1
819,araceae,philodendron,tenue,species,1
820,araceae,philodendron,verrucosum,species,1
821,araceae,philodendron/rhodospatha,m1,genus,0
822,araceae,pothos,rumphii,species,1
823,araceae,pothos,scandens,species,1
824,araceae,rhapidophora,m1,genus,0
825,araceae,rhektophyllum,mirabile,species,1
826,araceae,rhodopspatha,m1,genus,0
827,araceae,rhodospatha,boliviensis,species,1
828,araceae,rhodospatha,densinervia,species,1
829,araceae,rhodospatha,latifolia,species,1
830,araceae,rhodospatha,m,genus,0
831,araceae,rhodospatha,m1,genus,0
832,araceae,rhodospatha,m2,genus,0
833,araceae,rhodospatha,neilii sp nov ined,species,1
834,araceae,rhodospatha,oblongata,species,1
835,araceae,rhodospatha,sp nov (=neillii croat),species,1
836,araceae,rhodospatha,wendlandii,species,1
837,araceae,rhodospatha/philodendron,m1,genus,0
838,araceae,rhodospathe,latifolia,species,1
839,araceae,stenospermation,m1,genus,0
840,araceae,stenospermation,spruceanum,species,1
841,araceae,symplocarpus,purpusii,species,1
842,araceae,syngonium,podophyllum,species,1
843,araceae,xanthosoma,m1,genus,0
844,araceae,xanthosoma,macrophylla,species,1
845,araceae,xanthosoma,riopalenquense,species,1
846,araceae,xanthosoma,sagittifolia,species,1
847,araceae,xanthosoma,sagittifolium,species,1
848,araliaceae,arthrophyllum,otopyrenum,species,1
849,araliaceae,delarbrea,longicarpa,species,1
850,araliaceae,dendropanax,arborea,species,1
851,araliaceae,dendropanax,arborens,species,1
852,araliaceae,dendropanax,arborescens,species,1
853,araliaceae,dendropanax,arboreus,species,1
854,araliaceae,dendropanax,arboreus cf,species,1
855,araliaceae,dendropanax,caucanus,species,1
856,araliaceae,dendropanax,cf arboreus,species,1
857,araliaceae,dendropanax,cuneatus,species,1
858,araliaceae,dendropanax,lehmannii,species,1
859,araliaceae,dendropanax,m1,genus,0
860,araliaceae,dendropanax,m2,genus,0
861,araliaceae,dendropanax,stenodontus,species,1
862,araliaceae,dendropanax,trifida,species,1
863,araliaceae,dendropanax,umbellatus,species,1
864,araliaceae,didymopanax,morototoni,species,1
865,araliaceae,didymopanax,umbrosa,species,1
866,araliaceae,gastonia,m1,genus,0
867,araliaceae,hedera,helix,species,1
868,araliaceae,hedera,rhombea,species,1
869,araliaceae,m1,m1,family,0
870,araliaceae,meryta,coriacea,species,1
871,araliaceae,oplopanax,horridum,species,1
872,araliaceae,oplopanax,horridus,species,1
873,araliaceae,oreopanax,anchicayanum,species,1
874,araliaceae,oreopanax,capitatus,species,1
875,araliaceae,oreopanax,confusus,species,1
876,araliaceae,oreopanax,echinops,species,1
877,araliaceae,oreopanax,m1,genus,0
878,araliaceae,oreopanax,m2,genus,0
879,araliaceae,oreopanax,m3,genus,0
880,araliaceae,oreopanax,palamophyllus,species,1
881,araliaceae,oreopanax,xalapensis,species,1
882,araliaceae,osmoxylon,m1,genus,0
883,araliaceae,osmoxylon,m2,genus,0
884,araliaceae,osmoxylon,novoguineensis,species,1
885,araliaceae,philodendron,ernestii,species,1
886,araliaceae,philodendron,megalophyllum,species,1
887,araliaceae,polyscias,australiana,species,1
888,araliaceae,polyscias,dioica,species,1
889,araliaceae,polyscias,m1,genus,0
890,araliaceae,saurauia,waldheimia,species,1
891,araliaceae,schefflera,actinophylla,species,1
892,araliaceae,schefflera,acuminata aff,species,1
893,araliaceae,schefflera,aff sprucei,species,1
894,araliaceae,schefflera,barteri,species,1
895,araliaceae,schefflera,bogotensis,species,1
896,araliaceae,schefflera,cf archeri,species,1
897,araliaceae,schefflera,decagyna,species,1
898,araliaceae,schefflera,ferruginea,species,1
899,araliaceae,schefflera,gabriellae,species,1
900,araliaceae,schefflera,gabriellae cf,species,1
901,araliaceae,schefflera,herzogii,species,1
902,araliaceae,schefflera,m1,genus,0
903,araliaceae,schefflera,m2,genus,0
904,araliaceae,schefflera,m3,genus,0
905,araliaceae,schefflera,m4,genus,0
906,araliaceae,schefflera,m5,genus,0
907,araliaceae,schefflera,megacarpa,species,1
908,araliaceae,schefflera,morototoni,species,1
909,araliaceae,schefflera,morototonii,species,1
910,araliaceae,schefflera,octophylla,species,1
911,araliaceae,schefflera,pentandra,species,1
912,araliaceae,schefflera,pentastyla,species,1
913,araliaceae,sciadendron,excelsum,species,1
914,araucariaceae,agathis,lanceolata,species,1
915,araucariaceae,agathis,m1,genus,0
916,araucariaceae,agathis,microstachys,species,1
917,araucariaceae,araucaria,bernieri,species,1
918,arecaceae,actinokentia,divaricata,species,1
919,arecaceae,aiphanes,aculeata,species,1
920,arecaceae,aiphanes,concinna,species,1
921,arecaceae,aiphanes,erinacea,species,1
922,arecaceae,aiphanes,m1,genus,0
923,arecaceae,aiphanes,ulei,species,1
924,arecaceae,ancistrophyllum,m1,genus,0
925,arecaceae,areca,m1,genus,0
926,arecaceae,arenga,engleri,species,1
927,arecaceae,arenga,wightii,species,1
928,arecaceae,asterogyne,martiana,species,1
929,arecaceae,astrocaryum,aculeatissimum,species,1
930,arecaceae,astrocaryum,chambera,species,1
931,arecaceae,astrocaryum,chambira,species,1
932,arecaceae,astrocaryum,chambria,species,1
933,arecaceae,astrocaryum,confertum,species,1
934,arecaceae,astrocaryum,gratum,species,1
935,arecaceae,astrocaryum,huicungo,species,1
936,arecaceae,astrocaryum,m1,genus,0
937,arecaceae,astrocaryum,macrocalyx,species,1
938,arecaceae,astrocaryum,malybo,species,1
939,arecaceae,astrocaryum,mexicanum,species,1
940,arecaceae,astrocaryum,munbaca,species,1
941,arecaceae,astrocaryum,murumuru,species,1
942,arecaceae,astrocaryum,sciophilum,species,1
943,arecaceae,astrocaryum,standleyi,species,1
944,arecaceae,attalea,allenii,species,1
945,arecaceae,attalea,humilis,species,1
946,arecaceae,attalea,m1,genus,0
947,arecaceae,attalea,m2,genus,0
948,arecaceae,attalea,maripa,species,1
949,arecaceae,attalea,spectabilis,species,1
950,arecaceae,attalea/scheelea,m1,genus,0
951,arecaceae,bactris,alleniana,species,1
952,arecaceae,bactris,alleniana cf,species,1
953,arecaceae,bactris,barronis,species,1
954,arecaceae,bactris,cf coloniata,species,1
955,arecaceae,bactris,coloniata,species,1
956,arecaceae,bactris,coloradensis,species,1
957,arecaceae,bactris,coloradonis,species,1
958,arecaceae,bactris,guianensis,species,1
959,arecaceae,bactris,m,genus,0
960,arecaceae,bactris,m1,genus,0
961,arecaceae,bactris,m2,genus,0
962,arecaceae,bactris,m3,genus,0
963,arecaceae,bactris,m4,genus,0
964,arecaceae,bactris,mecana,species,1
965,arecaceae,bactris,pilosa,species,1
966,arecaceae,basselinia,gracilis,species,1
967,arecaceae,basselinia,pancheri,species,1
968,arecaceae,basselinia,pancherii,species,1
969,arecaceae,brassiophoenix,aiphanes cf,species,1
970,arecaceae,calamus,australis,species,1
971,arecaceae,calamus,discolor cf,species,1
972,arecaceae,calamus,formosana,species,1
973,arecaceae,calamus,hookeriannus,species,1
974,arecaceae,calamus,m1,genus,0
975,arecaceae,calamus,m2,genus,0
976,arecaceae,calamus,moti,species,1
977,arecaceae,calamus,tumidus cf,species,1
978,arecaceae,calyptrogyne,m1,genus,0
979,arecaceae,caryota,rumphiana,species,1
980,arecaceae,caryota,urens,species,1
981,arecaceae,catoblastus,dryanderae,species,1
982,arecaceae,catoblastus,m1,genus,0
983,arecaceae,catoblastus,m2,genus,0
984,arecaceae,catoblastus,velutinus,species,1
985,arecaceae,catoblastus?,dryanderae,species,1
986,arecaceae,ceroxylon,m1,genus,0
987,arecaceae,ceroxylon,schultzei,species,1
988,arecaceae,chamaedorea,aff montana,species,1
989,arecaceae,chamaedorea,allenii,species,1
990,arecaceae,chamaedorea,elatior,species,1
991,arecaceae,chamaedorea,linearis,species,1
992,arecaceae,chamaedorea,m1,genus,0
993,arecaceae,chamaedorea,m2,genus,0
994,arecaceae,chamaedorea,murriensis,species,1
995,arecaceae,chamaedorea,poeppigiana,species,1
996,arecaceae,chamaedorea,polyclada,species,1
997,arecaceae,chamaedorea,topejilote,species,1
998,arecaceae,chamaedorea,wendlandiana,species,1
999,arecaceae,chambeyronia,macrocarpa,species,1
1000,arecaceae,cocos,nucifera,species,1
1001,arecaceae,copernicia,tectorum,species,1
1002,arecaceae,corozo,oleifera,species,1
1003,arecaceae,cryosophila,guagara,species,1
1004,arecaceae,cryosophila,warscewiczii,species,1
1005,arecaceae,crysophila,m1,genus,0
1006,arecaceae,daemonorops,geniculata,species,1
1007,arecaceae,daemonorops,geniculatus,species,1
1008,arecaceae,daemonorops,m1,genus,0
1009,arecaceae,daemonorops,margaritae,species,1
1010,arecaceae,daemonorops,micrantha,species,1
