count_id,line,species_id,site_code,liana,count
26336,3,4038,MIAZI,,3.0
26337,3,4089,MIAZI,l,1.0
26338,3,4224,MIAZI,,1.0
26339,4,4224,MIAZI,,1.0
26340,5,4228,MIAZI,,1.0
26341,7,4228,MIAZI,,1.0
26342,6,4229,MIAZI,,1.0
26343,5,4345,MIAZI,l,1.0
26344,9,4345,MIAZI,l,1.0
26345,5,4347,MIAZI,l,1.0
26346,7,4356,MIAZI,l,1.0
26347,1,4382,MIAZI,,2.0
26348,2,4382,MIAZI,,1.0
26349,5,4382,MIAZI,,3.0
26350,10,4382,MIAZI,,1.0
26351,5,4390,MIAZI,l,1.0
26352,2,4432,MIAZI,,1.0
26353,3,4505,MIAZI,,1.0
26354,8,4505,MIAZI,,1.0
26355,9,4505,MIAZI,,1.0
26356,10,4505,MIAZI,,1.0
26357,1,4560,MIAZI,,1.0
26358,5,4560,MIAZI,,1.0
26359,10,4560,MIAZI,,1.0
26360,7,4767,MIAZI,,1.0
26361,8,4768,MIAZI,,1.0
26362,2,4820,MIAZI,,1.0
26363,5,4959,MIAZI,h,1.0
26364,2,5105,MIAZI,,1.0
26365,5,5241,MIAZI,,1.0
26366,7,5241,MIAZI,,1.0
26367,1,5282,MIAZI,,1.0
26368,1,5293,MIAZI,,1.0
26369,5,5294,MIAZI,,1.0
26370,6,5295,MIAZI,,1.0
26371,6,5296,MIAZI,,1.0
26372,7,5297,MIAZI,,1.0
26373,9,5297,MIAZI,,1.0
26374,7,5298,MIAZI,,1.0
26375,8,5299,MIAZI,,1.0
26376,8,5300,MIAZI,,1.0
26377,7,5337,MIAZI,,1.0
26378,8,5375,MIAZI,,1.0
26379,5,5412,MIAZI,,1.0
26380,6,5453,MIAZI,,1.0
26381,7,5511,MIAZI,,1.0
26382,9,5575,MIAZI,,1.0
26383,7,5712,MIAZI,l,1.0
26384,8,5776,MIAZI,h,1.0
26385,9,5776,MIAZI,h,1.0
26386,10,5776,MIAZI,h,1.0
26387,7,5788,MIAZI,h,1.0
26388,2,5791,MIAZI,h,1.0
26389,8,5801,MIAZI,h,1.0
26390,2,5845,MIAZI,h,1.0
26391,7,5849,MIAZI,,1.0
26392,8,5910,MIAZI,,1.0
26393,1,5917,MIAZI,,1.0
26394,8,5917,MIAZI,,1.0
26395,9,5917,MIAZI,,1.0
26396,10,5917,MIAZI,,1.0
26397,1,5926,MIAZI,,2.0
26398,2,5927,MIAZI,,1.0
26399,3,5928,MIAZI,,1.0
26400,8,5928,MIAZI,,1.0
26401,9,5928,MIAZI,,1.0
26402,3,5929,MIAZI,,1.0
26403,3,5930,MIAZI,,1.0
26404,4,5931,MIAZI,,1.0
26405,6,5932,MIAZI,,1.0
26406,8,5932,MIAZI,,1.0
26407,7,5966,MIAZI,,1.0
26408,4,6102,MIAZI,,1.0
26409,6,6102,MIAZI,,1.0
26410,9,6102,MIAZI,,1.0
26411,6,6103,MIAZI,,1.0
26412,8,6103,MIAZI,,1.0
26413,10,6104,MIAZI,,1.0
26414,3,6173,MIAZI,,1.0
26415,6,6173,MIAZI,,1.0
26416,4,6276,MIAZI,l,2.0
26417,7,6364,MIAZI,,2.0
26418,8,6484,MIAZI,h,1.0
26419,10,6484,MIAZI,h,15.0
26420,10,6495,MIAZI,,1.0
26421,6,6538,MIAZI,,1.0
26422,9,6609,MIAZI,,1.0
26423,7,6618,MIAZI,,1.0
26424,4,6639,MIAZI,,1.0
26425,1,6805,MIAZI,,1.0
26426,10,6805,MIAZI,,1.0
26427,10,6823,MIAZI,,1.0
26428,7,6835,MIAZI,,1.0
26429,9,6836,MIAZI,,1.0
26430,5,6924,MIAZI,,1.0
26431,5,6960,MIAZI,,1.0
26432,6,6960,MIAZI,,1.0
26433,7,6960,MIAZI,,1.0
26434,4,7113,MIAZI,,1.0
26435,5,7124,MIAZI,,1.0
26436,6,7124,MIAZI,,1.0
26437,8,7124,MIAZI,,1.0
26438,9,7158,MIAZI,,1.0
26439,1,7262,MIAZI,,2.0
26440,2,7262,MIAZI,,1.0
26441,3,7263,MIAZI,,1.0
26442,5,7264,MIAZI,,1.0
26443,6,7265,MIAZI,,1.0
26444,7,7265,MIAZI,,1.0
26445,8,7265,MIAZI,,1.0
26446,9,7265,MIAZI,,1.0
26447,5,7295,MIAZI,,3.0
26448,6,7295,MIAZI,,1.0
26449,7,7295,MIAZI,,1.0
26450,4,7334,MIAZI,,1.0
26451,9,7334,MIAZI,,2.0
26452,10,7334,MIAZI,,1.0
26453,9,7487,MIAZI,l,1.0
26454,10,7487,MIAZI,l,2.0
26455,7,7546,MIAZI,,1.0
26456,3,7864,MIAZI,l,1.0
26457,7,7902,MIAZI,,2.0
26458,1,7985,MIAZI,,1.0
26459,1,7986,MIAZI,,1.0
26460,4,7986,MIAZI,,1.0
26461,10,7987,MIAZI,,1.0
26462,5,8010,MIAZI,,1.0
26463,7,8010,MIAZI,,1.0
26464,7,8010,MIAZI,,1.0
26465,6,8047,MIAZI,,1.0
26466,8,8100,MIAZI,,2.0
26467,5,8125,MIAZI,,1.0
26468,6,8125,MIAZI,,2.0
26469,7,8125,MIAZI,,1.0
26470,7,8152,MIAZI,l,1.0
26471,6,8188,MIAZI,,1.0
26472,3,8189,MIAZI,,1.0
26473,6,8189,MIAZI,,1.0
26474,8,8310,MIAZI,,1.0
26475,8,8504,MIAZI,,1.0
26476,10,8504,MIAZI,,1.0
26477,5,8521,MIAZI,,1.0
26478,1,8719,MIAZI,l,1.0
26479,6,8719,MIAZI,l,1.0
26480,1,8721,MIAZI,l,2.0
26481,5,8721,MIAZI,l,1.0
26482,3,8764,MIAZI,l,1.0
26483,7,8765,MIAZI,l,1.0
26484,5,8846,MIAZI,,1.0
26485,4,8984,MIAZI,,1.0
26486,8,8986,MIAZI,,1.0
26487,5,8960,MIAZI,,1.0
26488,1,9061,MIAZI,,1.0
26489,7,9077,MIAZI,,1.0
26490,10,9096,MIAZI,,1.0
26491,1,9263,MIAZI,,1.0
26492,4,9275,MIAZI,,1.0
26493,5,9288,MIAZI,,1.0
26494,6,9288,MIAZI,,3.0
26495,7,9288,MIAZI,,1.0
26496,7,9384,MIAZI,,1.0
26497,2,9426,MIAZI,,1.0
26498,3,9426,MIAZI,,1.0
26499,1,9632,MIAZI,,1.0
26500,6,9646,MIAZI,,1.0
26501,3,9705,MIAZI,l,1.0
26502,1,9754,MIAZI,,2.0
26503,2,9754,MIAZI,,3.0
26504,3,9754,MIAZI,,1.0
26505,4,9754,MIAZI,,1.0
26506,6,9754,MIAZI,,1.0
26507,10,9754,MIAZI,,3.0
26508,6,13,NANGARIT,,1.0
26509,4,302,NANGARIT,,1.0
26510,1,319,NANGARIT,,1.0
26511,4,415,NANGARIT,,1.0
26512,5,517,NANGARIT,,1.0
26513,2,534,NANGARIT,,1.0
26514,5,534,NANGARIT,,4.0
26515,1,557,NANGARIT,l,1.0
26516,1,638,NANGARIT,l,1.0
26517,2,638,NANGARIT,l,2.0
26518,7,638,NANGARIT,l,1.0
26519,1,821,NANGARIT,h,2.0
26520,2,821,NANGARIT,h,1.0
26521,4,821,NANGARIT,h,1.0
26522,5,821,NANGARIT,h,2.0
26523,5,1116,NANGARIT,,1.0
26524,3,1160,NANGARIT,,1.0
26525,5,1160,NANGARIT,,1.0
26526,2,1174,NANGARIT,,2.0
26527,3,1174,NANGARIT,,1.0
26528,7,1174,NANGARIT,,1.0
26529,1,1220,NANGARIT,h,1.0
26530,3,1220,NANGARIT,h,3.0
26531,4,1220,NANGARIT,h,2.0
26532,5,1220,NANGARIT,h,1.0
26533,4,1221,NANGARIT,h,1.0
26534,3,1398,NANGARIT,l,1.0
26535,1,1486,NANGARIT,l,1.0
26536,2,1486,NANGARIT,l,1.0
26537,3,1486,NANGARIT,l,1.0
26538,4,1486,NANGARIT,l,1.0
26539,5,1486,NANGARIT,,1.0
26540,4,1530,NANGARIT,l,1.0
26541,5,1530,NANGARIT,l,1.0
26542,6,1530,NANGARIT,l,1.0
26543,4,1533,NANGARIT,l,1.0
26544,5,1533,NANGARIT,l,1.0
26545,3,1648,NANGARIT,,1.0
26546,3,1691,NANGARIT,,1.0
26547,5,1691,NANGARIT,,1.0
26548,6,1692,NANGARIT,,1.0
26549,6,1693,NANGARIT,,1.0
26550,7,1693,NANGARIT,,1.0
26551,2,1828,NANGARIT,,1.0
26552,2,1911,NANGARIT,,1.0
26553,1,2112,NANGARIT,,1.0
26554,2,2134,NANGARIT,h,2.0
26555,2,2161,NANGARIT,,1.0
26556,6,2161,NANGARIT,,1.0
26557,6,2274,NANGARIT,,1.0
26558,1,2304,NANGARIT,l,1.0
26559,1,2393,NANGARIT,,2.0
26560,2,2393,NANGARIT,,1.0
26561,5,2393,NANGARIT,,1.0
26562,1,2433,NANGARIT,,3.0
26563,2,2433,NANGARIT,,1.0
26564,5,2433,NANGARIT,,1.0
26565,5,2433,NANGARIT,,1.0
26566,7,2433,NANGARIT,,2.0
26567,4,2507,NANGARIT,,1.0
26568,1,2532,NANGARIT,h,1.0
26569,3,2532,NANGARIT,h,1.0
26570,5,2532,NANGARIT,h,1.0
26571,4,2655,NANGARIT,,1.0
26572,7,2669,NANGARIT,,1.0
26573,3,2680,NANGARIT,,1.0
26574,6,2719,NANGARIT,,1.0
26575,6,2764,NANGARIT,l,1.0
26576,2,2853,NANGARIT,l,1.0
26577,4,3323,NANGARIT,l,1.0
26578,4,3423,NANGARIT,,1.0
26579,1,3504,NANGARIT,,1.0
26580,4,3504,NANGARIT,,1.0
26581,5,3504,NANGARIT,,2.0
26582,6,3504,NANGARIT,,2.0
26583,1,3583,NANGARIT,,2.0
26584,3,3583,NANGARIT,,1.0
26585,6,3583,NANGARIT,,1.0
26586,7,3583,NANGARIT,,1.0
26587,3,3671,NANGARIT,,2.0
26588,4,3671,NANGARIT,,1.0
26589,2,3509,NANGARIT,,1.0
26590,6,4120,NANGARIT,,1.0
26591,1,4224,NANGARIT,,1.0
26592,1,4228,NANGARIT,,1.0
26593,3,4229,NANGARIT,,1.0
26594,3,4230,NANGARIT,,1.0
26595,5,4231,NANGARIT,,1.0
26596,1,4311,NANGARIT,,1.0
26597,3,4311,NANGARIT,,1.0
26598,2,4356,NANGARIT,l,1.0
26599,6,4356,NANGARIT,l,1.0
26600,7,4356,NANGARIT,l,1.0
26601,5,4357,NANGARIT,l,1.0
26602,7,4358,NANGARIT,l,1.0
26603,1,4340,NANGARIT,l,1.0
26604,2,4560,NANGARIT,,1.0
26605,3,4767,NANGARIT,,1.0
26606,1,4862,NANGARIT,,1.0
26607,3,4971,NANGARIT,,1.0
26608,1,5012,NANGARIT,,1.0
26609,3,5012,NANGARIT,,1.0
26610,2,5282,NANGARIT,,1.0
26611,4,5293,NANGARIT,,1.0
26612,5,5294,NANGARIT,,1.0
26613,7,5295,NANGARIT,,1.0
26614,1,5511,NANGARIT,,2.0
26615,2,5511,NANGARIT,,1.0
26616,3,5511,NANGARIT,,2.0
26617,4,5511,NANGARIT,,1.0
26618,5,5511,NANGARIT,,1.0
26619,7,5511,NANGARIT,,1.0
26620,3,5572,NANGARIT,,1.0
26621,3,5626,NANGARIT,l,2.0
26622,3,5627,NANGARIT,l,2.0
26623,1,5704,NANGARIT,l,1.0
26624,2,5712,NANGARIT,l,1.0
26625,3,5712,NANGARIT,l,1.0
26626,2,5770,NANGARIT,,1.0
26627,2,5776,NANGARIT,h,1.0
26628,4,5776,NANGARIT,l,1.0
26629,7,5776,NANGARIT,h,1.0
26630,3,5782,NANGARIT,h,1.0
26631,1,5845,NANGARIT,,1.0
26632,1,5917,NANGARIT,,1.0
26633,4,5917,NANGARIT,,1.0
26634,2,5926,NANGARIT,,1.0
26635,7,5926,NANGARIT,,1.0
26636,2,5927,NANGARIT,,1.0
26637,2,5928,NANGARIT,,1.0
26638,4,5928,NANGARIT,,1.0
26639,7,5928,NANGARIT,,1.0
26640,2,5929,NANGARIT,,1.0
26641,4,5930,NANGARIT,,1.0
26642,6,5930,NANGARIT,,1.0
26643,7,5930,NANGARIT,,1.0
26644,1,6098,NANGARIT,,1.0
26645,2,6102,NANGARIT,,1.0
26646,3,6103,NANGARIT,,1.0
26647,4,6103,NANGARIT,,1.0
26648,5,6103,NANGARIT,,1.0
26649,6,6103,NANGARIT,,1.0
26650,5,6104,NANGARIT,,1.0
26651,3,6117,NANGARIT,,1.0
26652,4,6117,NANGARIT,,1.0
26653,5,6117,NANGARIT,,1.0
26654,6,6117,NANGARIT,,2.0
26655,2,6173,NANGARIT,,1.0
26656,5,6176,NANGARIT,,1.0
26657,3,6160,NANGARIT,,1.0
26658,4,6160,NANGARIT,,1.0
26659,5,6160,NANGARIT,,1.0
26660,2,6222,NANGARIT,l,1.0
26661,2,6235,NANGARIT,l,2.0
26662,1,6276,NANGARIT,l,1.0
26663,3,6277,NANGARIT,h,1.0
26664,2,6326,NANGARIT,,1.0
26665,3,6326,NANGARIT,,2.0
26666,1,6395,NANGARIT,,2.0
26667,3,6395,NANGARIT,,1.0
26668,5,6434,NANGARIT,,1.0
26669,5,6517,NANGARIT,,1.0
26670,5,6602,NANGARIT,,1.0
26671,7,6611,NANGARIT,,1.0
26672,2,6617,NANGARIT,,1.0
26673,3,6617,NANGARIT,,1.0
26674,4,6617,NANGARIT,,2.0
26675,2,6752,NANGARIT,,1.0
26676,6,6752,NANGARIT,,1.0
26677,7,6805,NANGARIT,,1.0
26678,1,6811,NANGARIT,,1.0
26679,3,6813,NANGARIT,,1.0
26680,5,6813,NANGARIT,,1.0
26681,2,6837,NANGARIT,,1.0
26682,5,6843,NANGARIT,,1.0
26683,1,7113,NANGARIT,,1.0
26684,2,7113,NANGARIT,,1.0
26685,7,7113,NANGARIT,,2.0
26686,4,7129,NANGARIT,,1.0
26687,3,7232,NANGARIT,,1.0
26688,1,7262,NANGARIT,,1.0
26689,2,7263,NANGARIT,,1.0
26690,1,7569,NANGARIT,,1.0
26691,6,7654,NANGARIT,,1.0
26692,1,7670,NANGARIT,l,1.0
26693,5,7685,NANGARIT,,1.0
26694,5,7768,NANGARIT,l,1.0
26695,3,7948,NANGARIT,,1.0
26696,1,7951,NANGARIT,,1.0
26697,7,8013,NANGARIT,,1.0
26698,5,8019,NANGARIT,,1.0
26699,5,8048,NANGARIT,,1.0
26700,1,8101,NANGARIT,,1.0
26701,2,8101,NANGARIT,,1.0
26702,3,8101,NANGARIT,,2.0
26703,6,8101,NANGARIT,,3.0
26704,7,8101,NANGARIT,,1.0
26705,3,8137,NANGARIT,,1.0
26706,3,8145,NANGARIT,,1.0
26707,7,8245,NANGARIT,,1.0
26708,1,8460,NANGARIT,,1.0
26709,2,8571,NANGARIT,,1.0
26710,5,8686,NANGARIT,l,1.0
26711,1,8719,NANGARIT,l,1.0
26712,2,8721,NANGARIT,l,1.0
26713,1,8764,NANGARIT,l,1.0
26714,6,8764,NANGARIT,l,1.0
26715,2,8765,NANGARIT,l,1.0
26716,1,8805,NANGARIT,l,1.0
26717,1,8967,NANGARIT,,1.0
26718,2,8984,NANGARIT,,2.0
26719,6,8985,NANGARIT,,1.0
26720,4,9061,NANGARIT,,1.0
26721,4,9062,NANGARIT,,1.0
26722,5,9062,NANGARIT,,1.0
26723,4,9263,NANGARIT,,1.0
26724,6,9646,NANGARIT,,1.0
26725,4,9705,NANGARIT,l,1.0
26726,4,293,RIOPAL1,,1.0
26727,10,395,RIOPAL1,,1.0
26728,8,755,RIOPAL1,h,2.0
26729,4,831,RIOPAL1,h,1.0
26730,7,831,RIOPAL1,h,1.0
26731,10,846,RIOPAL1,,2.0
26732,1,984,RIOPAL1,,1.0
26733,2,984,RIOPAL1,,3.0
26734,3,984,RIOPAL1,,3.0
26735,4,984,RIOPAL1,,4.0
26736,5,984,RIOPAL1,,4.0
26737,6,984,RIOPAL1,,6.0
26738,7,984,RIOPAL1,,4.0
26739,8,984,RIOPAL1,,3.0
26740,9,984,RIOPAL1,,8.0
26741,1,996,RIOPAL1,,1.0
26742,9,996,RIOPAL1,,1.0
26743,2,1101,RIOPAL1,,1.0
26744,6,1123,RIOPAL1,,1.0
26745,1,1168,RIOPAL1,,1.0
26746,7,1168,RIOPAL1,,1.0
26747,7,1178,RIOPAL1,,1.0
26748,2,1209,RIOPAL1,h,1.0
26749,3,1209,RIOPAL1,h,1.0
26750,6,1209,RIOPAL1,h,1.0
26751,7,1209,RIOPAL1,h,2.0
26752,8,1209,RIOPAL1,h,1.0
26753,10,1209,RIOPAL1,h,1.0
26754,9,1240,RIOPAL1,,1.0
26755,3,1276,RIOPAL1,l,1.0
26756,4,1276,RIOPAL1,l,1.0
26757,6,1276,RIOPAL1,l,3.0
26758,8,1276,RIOPAL1,l,1.0
26759,10,1311,RIOPAL1,l,1.0
26760,2,1398,RIOPAL1,l,1.0
26761,1,1431,RIOPAL1,l,1.0
26762,9,1431,RIOPAL1,l,3.0
26763,5,1561,RIOPAL1,h,1.0
26764,2,1563,RIOPAL1,h,1.0
26765,6,1563,RIOPAL1,h,1.0
26766,10,1563,RIOPAL1,h,1.0
26767,1,1676,RIOPAL1,,1.0
26768,10,1676,RIOPAL1,,1.0
26769,1,1680,RIOPAL1,,3.0
26770,2,1680,RIOPAL1,,1.0
26771,3,1680,RIOPAL1,,1.0
26772,4,1680,RIOPAL1,,1.0
26773,5,1680,RIOPAL1,,1.0
26774,6,1680,RIOPAL1,,1.0
26775,7,1680,RIOPAL1,,1.0
26776,9,1680,RIOPAL1,,3.0
26777,1,1686,RIOPAL1,,1.0
26778,2,1686,RIOPAL1,,2.0
26779,3,1686,RIOPAL1,,1.0
26780,6,1686,RIOPAL1,,1.0
26781,8,1686,RIOPAL1,,1.0
26782,5,1726,RIOPAL1,,1.0
26783,3,2037,RIOPAL1,,1.0
26784,5,2037,RIOPAL1,,1.0
26785,10,2081,RIOPAL1,,1.0
26786,1,2082,RIOPAL1,,1.0
26787,7,2082,RIOPAL1,,3.0
26788,5,2089,RIOPAL1,,1.0
26789,7,2104,RIOPAL1,,1.0
26790,4,2132,RIOPAL1,,1.0
26791,6,2132,RIOPAL1,,1.0
26792,8,2132,RIOPAL1,,1.0
26793,1,2146,RIOPAL1,,1.0
26794,2,2146,RIOPAL1,,2.0
26795,4,2146,RIOPAL1,,1.0
26796,5,2146,RIOPAL1,,2.0
26797,3,2397,RIOPAL1,,1.0
26798,6,2496,RIOPAL1,,1.0
26799,7,2496,RIOPAL1,,1.0
26800,9,2496,RIOPAL1,,1.0
26801,5,2524,RIOPAL1,h,1.0
26802,4,2655,RIOPAL1,,2.0
26803,9,2655,RIOPAL1,,1.0
26804,10,2847,RIOPAL1,,1.0
26805,9,2975,RIOPAL1,,1.0
26806,3,2986,RIOPAL1,h,1.0
26807,6,2987,RIOPAL1,h,1.0
26808,1,3397,RIOPAL1,l,5.0
26809,3,3397,RIOPAL1,l,1.0
26810,6,3397,RIOPAL1,l,2.0
26811,7,3397,RIOPAL1,l,2.0
26812,8,3397,RIOPAL1,l,2.0
26813,10,3397,RIOPAL1,l,1.0
26814,8,3418,RIOPAL1,,1.0
26815,8,3734,RIOPAL1,l,1.0
26816,9,3744,RIOPAL1,,1.0
26817,5,4093,RIOPAL1,l,1.0
26818,2,4109,RIOPAL1,,1.0
26819,8,4136,RIOPAL1,,1.0
26820,3,4182,RIOPAL1,,1.0
26821,4,4182,RIOPAL1,,1.0
26822,8,4182,RIOPAL1,,2.0
26823,4,4202,RIOPAL1,,1.0
26824,9,4202,RIOPAL1,,1.0
26825,7,4259,RIOPAL1,,1.0
26826,8,4259,RIOPAL1,,1.0
26827,4,4260,RIOPAL1,,1.0
26828,5,4260,RIOPAL1,,1.0
26829,5,4508,RIOPAL1,,1.0
26830,2,4744,RIOPAL1,,1.0
26831,4,4925,RIOPAL1,,1.0
26832,7,4925,RIOPAL1,,1.0
26833,9,4925,RIOPAL1,,1.0
26834,9,4970,RIOPAL1,,4.0
26835,7,5099,RIOPAL1,,1.0
26836,2,5304,RIOPAL1,,1.0
26837,2,5361,RIOPAL1,,1.0
26838,6,5418,RIOPAL1,,1.0
26839,10,5514,RIOPAL1,,2.0
26840,10,5784,RIOPAL1,h,1.0
26841,9,5806,RIOPAL1,,1.0
26842,3,5973,RIOPAL1,,2.0
26843,6,6038,RIOPAL1,,1.0
26844,7,6038,RIOPAL1,,1.0
26845,9,6038,RIOPAL1,,1.0
26846,4,6081,RIOPAL1,,1.0
26847,8,6088,RIOPAL1,,2.0
26848,9,6088,RIOPAL1,,1.0
26849,7,6093,RIOPAL1,,1.0
26850,3,6226,RIOPAL1,l,1.0
26851,5,6226,RIOPAL1,l,1.0
26852,4,6250,RIOPAL1,l,1.0
26853,3,6267,RIOPAL1,l,1.0
26854,5,6268,RIOPAL1,l,1.0
26855,6,6364,RIOPAL1,,1.0
26856,4,6420,RIOPAL1,,1.0
26857,7,6420,RIOPAL1,,2.0
26858,3,6434,RIOPAL1,,1.0
26859,4,6434,RIOPAL1,,1.0
26860,7,6434,RIOPAL1,,1.0
26861,1,6438,RIOPAL1,,1.0
26862,3,6438,RIOPAL1,,1.0
26863,8,6438,RIOPAL1,,1.0
26864,9,6438,RIOPAL1,,1.0
26865,2,6458,RIOPAL1,,1.0
26866,3,6509,RIOPAL1,h,1.0
26867,4,6509,RIOPAL1,h,1.0
26868,2,6559,RIOPAL1,,1.0
26869,7,6559,RIOPAL1,,1.0
26870,8,6559,RIOPAL1,,1.0
26871,5,6570,RIOPAL1,,1.0
26872,4,6611,RIOPAL1,,2.0
26873,6,6611,RIOPAL1,,1.0
26874,1,6676,RIOPAL1,,1.0
26875,7,6676,RIOPAL1,,4.0
26876,8,6676,RIOPAL1,,5.0
26877,4,6687,RIOPAL1,,4.0
26878,5,6687,RIOPAL1,,2.0
26879,6,6687,RIOPAL1,,4.0
26880,6,6812,RIOPAL1,,1.0
26881,8,6812,RIOPAL1,,1.0
26882,9,6812,RIOPAL1,,1.0
26883,2,6856,RIOPAL1,,1.0
26884,3,6857,RIOPAL1,,1.0
26885,4,6857,RIOPAL1,,2.0
26886,6,6857,RIOPAL1,,1.0
26887,7,6857,RIOPAL1,,1.0
26888,1,6868,RIOPAL1,,1.0
26889,2,6961,RIOPAL1,,1.0
26890,1,7255,RIOPAL1,,1.0
26891,7,7328,RIOPAL1,,1.0
26892,7,7493,RIOPAL1,l,1.0
26893,3,7520,RIOPAL1,,1.0
26894,4,7520,RIOPAL1,,1.0
26895,6,7520,RIOPAL1,,1.0
26896,2,7539,RIOPAL1,,1.0
26897,8,7539,RIOPAL1,,1.0
26898,4,7546,RIOPAL1,l,1.0
26899,2,7555,RIOPAL1,l,1.0
26900,2,7561,RIOPAL1,,1.0
26901,1,7592,RIOPAL1,,1.0
26902,6,7592,RIOPAL1,,1.0
26903,10,7592,RIOPAL1,,1.0
26904,4,7684,RIOPAL1,,1.0
26905,9,7689,RIOPAL1,h,1.0
26906,6,7935,RIOPAL1,,1.0
26907,2,8091,RIOPAL1,,2.0
26908,4,8091,RIOPAL1,,1.0
26909,6,8190,RIOPAL1,,1.0
26910,4,8191,RIOPAL1,,1.0
26911,8,8213,RIOPAL1,,1.0
26912,3,8215,RIOPAL1,,1.0
26913,8,8485,RIOPAL1,,1.0
26914,5,8510,RIOPAL1,,1.0
26915,7,8554,RIOPAL1,,1.0
26916,5,8982,RIOPAL1,,1.0
26917,6,8982,RIOPAL1,,1.0
26918,3,9074,RIOPAL1,,1.0
26919,4,9074,RIOPAL1,,1.0
26920,5,9074,RIOPAL1,,1.0
26921,4,9098,RIOPAL1,,1.0
26922,10,9098,RIOPAL1,,2.0
26923,4,9102,RIOPAL1,,1.0
26924,2,9140,RIOPAL1,l,1.0
26925,3,9140,RIOPAL1,l,5.0
26926,1,9156,RIOPAL1,,2.0
26927,6,9156,RIOPAL1,,1.0
26928,7,9165,RIOPAL1,,2.0
26929,6,9233,RIOPAL1,,1.0
26930,8,9233,RIOPAL1,,2.0
26931,5,9374,RIOPAL1,,1.0
26932,9,9374,RIOPAL1,,2.0
26933,4,9483,RIOPAL1,,1.0
26934,10,9506,RIOPAL1,,2.0
26935,5,9523,RIOPAL1,,1.0
26936,6,9523,RIOPAL1,,1.0
26937,10,9523,RIOPAL1,,1.0
26938,10,9548,RIOPAL1,,1.0
26939,10,9779,RIOPAL1,,1.0
26940,2,35,PASOCHOA,,1.0
26941,1,722,PASOCHOA,,6.0
26942,2,722,PASOCHOA,,5.0
26943,4,722,PASOCHOA,,1.0
26944,4,723,PASOCHOA,,1.0
26945,1,880,PASOCHOA,,3.0
26946,2,880,PASOCHOA,,1.0
26947,3,880,PASOCHOA,,1.0
26948,4,880,PASOCHOA,,1.0
26949,4,880,PASOCHOA,,3.0
26950,3,1263,PASOCHOA,l,1.0
26951,2,1264,PASOCHOA,l,5.0
26952,3,1264,PASOCHOA,l,1.0
26953,1,1265,PASOCHOA,l,1.0
26954,2,1265,PASOCHOA,l,4.0
26955,3,1265,PASOCHOA,l,2.0
26956,4,1265,PASOCHOA,l,2.0
26957,1,1275,PASOCHOA,l,2.0
26958,3,1275,PASOCHOA,l,2.0
26959,1,1277,PASOCHOA,l,1.0
26960,2,1277,PASOCHOA,l,3.0
26961,3,1278,PASOCHOA,l,5.0
26962,4,1278,PASOCHOA,l,3.0
26963,4,1268,PASOCHOA,l,2.0
26964,1,1286,PASOCHOA,l,4.0
26965,4,1286,PASOCHOA,l,6.0
26966,4,1328,PASOCHOA,,1.0
26967,1,2354,PASOCHOA,,1.0
26968,2,2354,PASOCHOA,,3.0
26969,3,2354,PASOCHOA,,4.0
26970,1,2835,PASOCHOA,l,1.0
26971,3,2835,PASOCHOA,l,1.0
26972,1,2836,PASOCHOA,,5.0
26973,2,2836,PASOCHOA,,1.0
26974,3,2836,PASOCHOA,,1.0
26975,4,2844,PASOCHOA,,4.0
26976,1,3301,PASOCHOA,,1.0
26977,3,3301,PASOCHOA,,1.0
26978,4,3301,PASOCHOA,,1.0
26979,1,3323,PASOCHOA,l,6.0
26980,2,3323,PASOCHOA,l,5.0
26981,3,3323,PASOCHOA,l,2.0
26982,4,3323,PASOCHOA,l,1.0
26983,1,3325,PASOCHOA,l,3.0
26984,2,3325,PASOCHOA,l,1.0
26985,4,4775,PASOCHOA,,1.0
26986,3,5904,PASOCHOA,,3.0
26987,3,5946,PASOCHOA,,1.0
26988,1,5957,PASOCHOA,,14.0
26989,2,5957,PASOCHOA,,18.0
26990,3,5957,PASOCHOA,,11.0
26991,4,5957,PASOCHOA,,7.0
26992,2,6691,PASOCHOA,,2.0
26993,2,6783,PASOCHOA,,2.0
26994,4,6920,PASOCHOA,,2.0
26995,1,7546,PASOCHOA,,1.0
26996,4,7546,PASOCHOA,,1.0
26997,1,7548,PASOCHOA,,3.0
26998,2,7548,PASOCHOA,,1.0
26999,4,7548,PASOCHOA,,2.0
27000,1,7591,PASOCHOA,l,6.0
27001,2,7591,PASOCHOA,l,4.0
27002,3,7591,PASOCHOA,l,9.0
27003,4,7591,PASOCHOA,l,8.0
27004,2,7603,PASOCHOA,,1.0
27005,4,7603,PASOCHOA,,1.0
27006,4,7673,PASOCHOA,l,1.0
27007,2,7747,PASOCHOA,l,1.0
27008,3,7747,PASOCHOA,l,1.0
27009,1,7845,PASOCHOA,,2.0
27010,2,7845,PASOCHOA,,1.0
27011,1,8181,PASOCHOA,,3.0
27012,2,8181,PASOCHOA,,3.0
27013,3,8267,PASOCHOA,,3.0
27014,2,9558,PASOCHOA,l,1.0
27015,8,53,PERROMUE,l,1.0
27016,3,60,PERROMUE,l,1.0
27017,4,60,PERROMUE,l,1.0
27018,5,60,PERROMUE,l,1.0
27019,10,60,PERROMUE,l,1.0
27020,4,394,PERROMUE,,2.0
27021,10,454,PERROMUE,,1.0
27022,4,1105,PERROMUE,,1.0
